chunk_id,document_id,file_name,lecture_no,lecture_title_en,lecture_title_zh,page_start,page_end,knowledge_type,difficulty,language,keywords,content_preview,keep,is_core_knowledge,corrected_topic,corrected_knowledge_type,review_notes
6dc4b98df43b590d_p0049_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,49,49,method,intermediate,en,regression,"Mapping global droughtinduced forest mortality based on multiple satellite vegetation optical depth data. RSE, 2024. Proposed workflow to map global drought-induced forest mortality based on multiple satellite-based vegetation optical depth data. ΔVOD：the annual variation of VOD",,,,,
6dc4b98df43b590d_p0050_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,50,50,method,intermediate,en,regression,"Mapping global drought-induced forest mortality based on multiple satellite vegetation optical depth data. RSE, 2024. Relationship between reference mortality rate and ΔVOD and RWC. The reference mortality rate refers to the validation dataset mentioned earlier. (a) and (b), Ku-band data; (c) and (d), X-band data; (e) and (f), C-band data; (g) and (h), L-band data. The black dashed lines represent thresholds for ΔVOD and CWD. Thresholds are as follows: (a) KuΔVOD = 0.114, (b) Ku-RWC = 0.379, (c) X-ΔVOD = 0.097,...",,,,,
6dc4b98df43b590d_p0051_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,51,51,method,intermediate,en,regression,"Mapping global drought-induced forest mortality based on multiple satellite vegetation optical depth data. RSE, 2024. Global drought-induced forest mortality map, 2014–2018. The map categorizes mortality rates (severity of forest damage) into five classes: 0–5 %, 5–10 %, 10–15 %, 15–20 %. PDSI: Palmer Drought Severity Index",,,,,
6dc4b98df43b590d_p0055_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,55,55,method,intermediate,en,regression; model,"Example：give the forest landscape patch area (A) and perimeter (P) in a region, try to build a double logarithm (双对数) regression model between A and P. Forest Landscape Patch Area (m2) and Perimeter (m) in A Region No. Area/A Perimeter/P 1 10447.370 625.392 42 232844.300 4282.043 2 15974.730 612.286 43 4054.660 289.307 ．．． ．．． ．．． ．．． ．．． ．．． 41 1608.625 225.842 82 564370.800 12212.410 𝐿𝑛 𝐴 = 𝛼 𝐿𝑛 𝑃 + 𝛽 LnA=1.505LnP-0.5057 Fractal dimension D =2/α=1.3289",,,,,
6dc4b98df43b590d_p0056_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,56,56,method,intermediate,en,regression,"• The essential idea of ""fractured"" dimensions has a long history in mathematics, but the term itself was brought into the fore by Benoit Mandelbrot based on his 1967 paper on self-similarity in which he discussed fractional dimensions. Fractional dimension Benoit Mandelbrot. How Long Is the Coast of Britain? Statistical Self-Similarity and Fractional Dimension.",,,,,
6dc4b98df43b590d_p0058_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,58,58,method,intermediate,en,regression,"Multivariate regression can also be called multiple regression. ➢ Suppose there are p independent explanatory variables, the regression equation is: ➢ With a given set of observations on the dependent (y) and independent (x) variables, the problem is to find the values of the parameters a and b1, b1, …,bp ➢ The solution can be found by minimizing the sum of the squared residuals: where is predicted value of the dependent variable. ො𝑦 = 𝑎 + 𝑏1𝑥1 + 𝑏2𝑥2 + ⋯ + 𝑏𝑝𝑥𝑝 ො𝑦",,,,,
6dc4b98df43b590d_p0059_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,59,59,method,intermediate,en,regression,"➢ The problem and solution are identical in concept to that of bivariate regression discussed previously, except that there are now more parameters to estimate and the geometric interpretation is carried out in a higher-dimensional space. ➢ If p=2, we wish to find a, b1, and b2 by fitting a plane through the set of points plotted in a three-dimensional space where the axes are represented by the y variable and the two-variables. The intercept a is the point of the plane on the y-axis when x1=x2=0. the value b1 d...",,,,,
6dc4b98df43b590d_p0060_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,60,60,method,intermediate,en,regression,"➢ More generally, for p independent variables, we fit a p-dimensional hyperplane through the set of points that are plotted in a p+1 dimensional space (one dimension for the y-variable and p additional dimensions, one for each of the independent variables). ➢ The coefficients a and b1, b1, …,bp are found at the base of a p+2 dimensional parabola抛物线. Though it is of course not possible to actually picture this for high-dimensional spaces, this geometric description serves to reinforce what is actually being carri...",,,,,
6dc4b98df43b590d_p0061_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,61,61,method,intermediate,en,regression; model,"Assumption of regression The assumptions of regression analysis for simple regression are: (1) The relationship between y and xi is linear; that is, there is an equation that constitutes the population model. (2) The errors have mean zero and constant variance; that is, E[ε] = 0 and V[ε] = σ2. The errors do not vary with xi ; that is, V[ε|xi ] = σ x 2= σ2. (3) The residuals are independent; the value of one error is not affected by the value of another error. (4) For each value of xi the errors have a normal dis...",,,,,
6dc4b98df43b590d_p0062_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,62,62,method,intermediate,en,regression,"➢ Multi-collinearity assumption of regression Multivariate Regression adds another assumption -namely, that the x variables have no multi-collinearity （多重共线性） This means that the correlation among the explanatory x-variables should not be high. • In the extreme case where two variables are perfectly correlated, it is not possible to estimate the coefficients. • In the more common case where multi-collinearity is high, but not perfect, the estimates of the regression coefficients become very sensitive to individu...",,,,,
6dc4b98df43b590d_p0063_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,63,63,method,intermediate,en,regression,"Interpretation of Coefficients in Multivariate Regression • Suppose that a regression of house prices in dollars (p) on lot size in square feet (x1) and the number of bedrooms (x2) results in the following equation: • The coefficients tell us the effect on the dependent variable of an increase of one unit in the independent variable. In addition, they control for the effects of other variables in the equation. • Suppose this above equation characterizes the ``true'' relationship between house prices, lot size, a...",,,,,
6dc4b98df43b590d_p0065_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,65,65,method,intermediate,en,regression,"t-value The coefficient of lot size is significant since its t-value is greater than the one-sided critical value of t = 1.86 with n-2 = 8 degrees of freedom and is in the ``right'' direction (i.e., larger lot sizes lead to higher housing prices, as we would expect), but it is larger than the ``true'' value of 20. We have overestimated the effect of lot size by omitting the number of bedrooms, which also affects housing price. Misspecification Error 𝑝 = 4000 + 20𝑥1 + 10 000𝑥2 ➢The effect of number of bedrooms on...",,,,,
6dc4b98df43b590d_p0066_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,66,66,method,intermediate,en,regression,"t-value ➢The effect of number of bedrooms on housing price is significant and in the expected direction, but we have again overestimated somewhat the “true” effect of an added bedroom, which we know to be $10 000. Misspecification Error 𝑝 = 4000 + 20𝑥1 + 10 000𝑥2",,,,,
6dc4b98df43b590d_p0067_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,67,67,method,intermediate,en,regression,"t-value ➢Both variables have significant effects on housing prices, and, more importantly, we have estimated their effects on housing prices quite accurately, since the coefficient of 21.6 is close to its true value of 20 and the coefficient of 9333 is close to its true value of 10 000. Misspecification Error 𝑝 = 4000 + 20𝑥1 + 10 000𝑥2",,,,,
6dc4b98df43b590d_p0068_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,68,68,method,intermediate,en,regression; model,• The coefficient of multiple correlation mentioned in Lect.5 Model Test-- The difference of R2and adjusted R2 𝑅𝑦.12…𝑘 = 𝑟𝑦𝑥𝑇 R𝑥𝑥−1𝑟𝑦𝑥 Adjusted R2: 𝑅2 = 𝑆𝑆𝑟𝑒𝑔𝑟𝑒𝑠𝑠𝑖𝑜𝑛/𝑆𝑆𝑡𝑜𝑡𝑎𝑙 𝑅2 𝑎𝑑𝑗 = 1𝑆𝑆𝑟𝑒𝑠𝑖𝑑𝑢𝑎𝑙/(𝑛−𝑝−1) 𝑆𝑆𝑡𝑜𝑡𝑎𝑙/(𝑛−1) =1 − 1−𝑅2 𝑛−1 𝑛−𝑝−1 < 𝑅2 SStotal—Total Sum of Squares SSregression--Regression Sum of Squares SSresidual --Residual Sum of Squares n-the number of samples p-the number of variables R2：决定系数， 𝑅2 𝑎𝑑𝑗 ：调整系数,,,,,
6dc4b98df43b590d_p0069_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,69,69,method,intermediate,en,regression; deep learning,"Lect. 6 Regression Analysis in Geography  Introduction to Regression Analysis  Bivariate Linear Regression  Bivariate Nonlinear Regression  Multivariate Regression Random forest （RF) regression, Support vector machine (SVM) regression, Deep learning regression, Geographically weighted regression, ……",,,,,
6dc4b98df43b590d_p0070_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,70,70,method,intermediate,en,regression; machine learning; deep learning; remote sensing; spatio-temporal,"• Random forest (RF) regression: Spatio-temporal analysis investigating completeness and inequalities of global urban building data in OpenStreetMap. Nature Communication, 2023. • Support vector machine (SVM) regression: Predicting Optical Water Quality Indicators from Remote Sensing Using Machine Learning Algorithms in Tropical Highlands of Ethiopia. Hydrology, 2023. • The six ML algorithms studied were the artificial neural network (ANN), support vector machine regression (SVM), random forest regression (RF),...",,,,,
6dc4b98df43b590d_p0071_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,71,71,method,intermediate,en,regression; machine learning; deep learning,"Comparison of different machine learning algorithms for predicting maize grain yield using UAVbased hyperspectral images. INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION,2023 • The multispectral and hyperspectral images with the ground measurement of crop traits were collected on 13 and 22 September 2021 in Nanpi experimental station, CangZhou, China. The potential ability of multispectral and hyperspectral images for estimating chlorophyll meter values, retrieving LAI, and predicting maize...",,,,,
6dc4b98df43b590d_p0071_c02,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,71,71,method,intermediate,en,regression,"While based on full hyperspectral spectra, RF and CNN150 performed the best, with R2 (RMSE) being 0.92 (0.53 t/ha), and 0.91 (0.59 t/ha), respectively. • This research concluded the integration of full hyperspectral spectra in combination with RF were highly recommended for predicting maize grain yields, especially for crops in high vegetation coverage.",,,,,
6dc4b98df43b590d_p0072_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,72,72,method,intermediate,en,GIS; regression,"• Regression-based spatial GIS analysis for an accurate assessment of renewable energy potential-2022 • Assessing the spatial distributions of public electric vehicle charging stations with emphasis on equity considerations in King County, Washington-2024 • Spatially-optimized urban greening for reduction of population exposure to land surface temperature extremes-2023",,,,,
6dc4b98df43b590d_p0074_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,74,74,method,intermediate,en,GIS; spatial analysis; regression; machine learning; OLS,"Chapter 6 in Rogerson’s 《Statistical methods for geography》 2. Section 5.6 in Smith et al. 《Geospatial analysis: a comprehensive guide to principles techniques and software tools》https://spatialanalysisonline.com/HTML/index.html 3. Regression-based spatial GIS analysis for an accurate assessment of renewable energy potential-2022 4. Assessing the spatial distributions of public electric vehicle charging stations with emphasis on equity considerations in King County, Washington-2024 5. Spatially-optimized urban g...",,,,,
6dc4b98df43b590d_p0075_c01,6dc4b98df43b590d,Lect.6 Regression Analysis in Geography 2025.pdf,6,Regression Analysis in Geography,地理回归分析,75,75,method,intermediate,en,regression,"Read references 1 and 2, and one of the rest references or the related papers you are interested in. 2. Do exercises 1 , 3 ，6 and 8 in pages 122 and 123, Rogerson’s 《Statistical methods for geography》 3. Do exercises 3, 7 in page 151, Rogerson’s 《Statistical methods for geography》 4. What is the main significance of geographical regression analysis? What are the relationships between geographical correlation analysis and geographical regression analysis? 5.",,,,,
64a6ace21075e3f9_p0002_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,2,2,method,intermediate,en,regression; spatial regression; model,• The conventional regression methods in Lect.6. • Spatial lag model-SLM／Spatial autoregressive model-SAM y = ρWy + Xβ +𝜀 • y is a n × 1 vector of observations on the dependent variable (n is the number of observations) • W is a n × n spatial weights matrix • ρ is a global spatial autoregressive coefficient of the dependent variable y • Wy is a spatially lagged dependent variable with ρ • X is a n × k matrix of observations on the explanatory variables (k is the number of explanatory variables) with associated c...,,,,,
64a6ace21075e3f9_p0003_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,3,3,method,intermediate,en,GIS; regression; spatial regression; model,"• Spatial lag model-SLM／Spatial autoregressive model-SAM y = ρWy + Xβ +𝜀 Refer to : • Ord, J.K., 1975. Estimation methods for models of spatial interaction. Journal of the American Statistical Association, 70, 120–126. • Anselin, L. & Rey, S. J. Spatial econometrics in an age of CyberGIScience. Application Cases: • Massaro, et al. Spatially-optimized urban greening for reduction of population exposure to land surface temperature extremes. Nature Communication, 2023. • Esmaili et al. Assessing the spatial distrib...",,,,,
64a6ace21075e3f9_p0006_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,6,6,method,intermediate,en,regression; spatial regression,"Global drought monitoring with drought severity index (DSI) using Google Earth Engine. THEORETICAL AND APPLIED CLIMATOLOGY,2021. Left side map shows the mean value of twelve months, and the right side map is the statistical median for 2001. This figure shows the extreme droughts visible with statistical mean and median.",,,,,
64a6ace21075e3f9_p0008_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,8,8,method,intermediate,zh,regression; spatial regression,"院 女生 申请 女生 录取 女生 录取率 男生 申请 男生 录取 男生 录取率 合计 申请 合计 录取 合计 录取 率 商学院 100 49 49% 20 15 75% 120 64 53.3% 法学院 20 1 5% 100 10 10% 120 11 9.2% 总计 120 50 42% 120 25 21% 240 75 31.3% 摘自： 百度百科—科普中国 Simpson's paradox (辛普森悖论), which also goes by several other names, is a phenomenon in probability and statistics, in which a trend appears in several different groups of data but disappears or reverses when these groups are combined.",,,,,
64a6ace21075e3f9_p0013_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,13,13,method,intermediate,en,regression; spatial regression; model,yi= 0 + 1xi 1 1 1 1 Stationary process i3 i2 i1 i4 Non-stationary process yi= i0 + ijxi Assumed More realistic • If non-stationarity is modeled by stationary models • Possible wrong conclusions might be drawn • Residuals of the model might be highly spatial autocorrelated,,,,,
64a6ace21075e3f9_p0015_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,15,15,method,intermediate,en,regression; spatial regression; model,"Spatial non-stationarity/ Heterogenicity : the same stimulus provokes a different response in different parts of the study region • Global models: statements about processes which are assumed to be stationary and as such are location independent • Local models: spatial decompositions of global models, the results of local models are location dependent – a characteristic we usually anticipate from geographical (spatial) data",,,,,
64a6ace21075e3f9_p0016_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,16,16,method,intermediate,en,GIS; spatial analysis; regression; spatial regression; remote sensing; model,"Multiscale GIS based-model to assess urban social vulnerability and associated risk: Evidence from 146 urban centers of Eastern India. SUSTAINABLE CITIES AND SOCIETY ,2023. • Tian, et al. The relationship between green space accessibility by multiple travel modes and housing prices: A case study of Beijing.Citites,2024. • Li, et al. Spatial heterogeneity effect of built environment on traffic safety using geographically weighted atrous convolutions neural network. Accident Analysis and Prevention, 2025. • 付佳兴等.中...",,,,,
64a6ace21075e3f9_p0018_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,18,18,method,intermediate,en,GIS; spatial pattern; Moran; regression; spatial regression; model,"• Backgrounds: The unplanned urban expansion and extreme population pressure have caused several bottlenecks for city dwellers, which have been reflected in the form of inter-urban spatial inequality in living conditions at the household level. • Objectives: The present study integrates GIS with a composite synthetic index to measure the spatial variation of urban household conditions across 146 urban centers in Eastern India (West Bengal). • Methods: The study critically scrutinizes the influence of urban housi...",,,,,
64a6ace21075e3f9_p0022_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,22,22,method,intermediate,en,Moran; regression; spatial regression,"How to measure spatial non-stationarity? • Local Indicators of Spatial Association （LISA）: Local Moran’s I, Local Gi and Gi*, Getis-Ord Gi and Gi*… How to predict variable (s) with spatial non-stationarity? • Spatial regression methods: Geographically weighted regression，…",,,,,
64a6ace21075e3f9_p0024_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,24,24,method,intermediate,en,regression; spatial regression,"Geographically Weighted Regression: The Analysis of Spatially Varying Relationships . 2002 . Number of references > 5000 Brunsdon C , Fotheringham A S , Charlton M E . Geographically Weighted Regression: A Method for Exploring Spatial Nonstationarity[J]. Number of references > 2060 Fotheringham A S , Charlton M E , Brunsdon C . Geographically Weighted Regression: A Natural Evolution Of The Expansion Method for Spatial Data Analysis[J]. Environment and Planning A, 1998, 30(11):1905-1927. Number of references > 11...",,,,,
64a6ace21075e3f9_p0026_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,26,26,method,intermediate,en,GIS; regression; spatial regression; GWR, Reason 1: GWR is part of a growing trend in GIS towards local analysis • Local statistics are spatial disaggregations of global ones • Local analysis intends to understand the spatial data in more detail  Global statistics – Similarity across space – Single-valued statistics – Not mappable – GIS “unfriendly” – Search for regularities – Aspatial  Local statistics – Difference across space – Multi-valued statistics – Mappable – GIS “friendly” – Search for exceptions – Spatial,,,,,
64a6ace21075e3f9_p0027_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,27,27,method,intermediate,en,GIS; spatial analysis; regression; spatial regression; OLS; GWR," Reason 2: Provides useful link to GIS • GISs are very useful for the storage, manipulation, analysis and display of spatial data. • Analytical functions are not fully developed. • In some cases the link between GIS and spatial analysis has been a step backwards. • Better spatial analytical tools are called for to take advantage of GIS’s functions. • An important catalyst for the better integration of GIS and spatial analysis has been the development of local spatial statistical techniques. • GWR is among the r...",,,,,
64a6ace21075e3f9_p0028_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,28,28,method,intermediate,en,regression; spatial regression; remote sensing; GWR," Reason 3: GWR is widely applicable to almost any form of spatial data • Spatial link between “health” and “wealth” • Presence/absence of a disease • Determinants of house values • Regional development mechanisms • Remote sensing • Air Quality: AQI, PM2.5 • Urban heat island • …….",,,,,
64a6ace21075e3f9_p0029_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,29,29,method,intermediate,en,regression; spatial regression; GWR; model," Reason 4: GWR is truly a spatial technique • It uses geographical information as well as attribute information. • It employs a spatial weighting function with the assumption that near places are more similar than distant ones (geography matters). • The outputs are location specific hence mappable for further analysis.  Reason 5: Residuals from GWR are generally much lower and usually much less spatially dependent • GWR models give much better fits to data, even accounting for added model complexity and number...",,,,,
64a6ace21075e3f9_p0031_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,31,31,method,intermediate,en,spatial pattern; regression; spatial regression; GWR; model," Reason 6: GWR as a “spatial microscope” • Instead of determining an optimal bandwidth (nearest neighbors), GWR models can be input a priori. • A series of bandwidths can be selected and the resulting parameter surface examined at different levels of smoothing (adjusting amplifying factor in a microscope). • Different details will exhibit different spatial varying patterns, which enables the researchers to be more flexible in discovering interesting spatial patterns, examining theories, and determining further...",,,,,
64a6ace21075e3f9_p0033_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,33,33,method,intermediate,en,regression; spatial regression; model,"• Regression establishes relationship among a dependent variable and a set of independent variable(s) • A typical linear regression model looks like: yi=0 + 1x1i+ 2x2i+……+ mxmi+i With yi the dependent variable, xki (k from 1 to m) the set of independent variables, and i the residual, all at location i • When applied to spatial data, as can be seen, it assumes a stationary spatial process • The same stimulus provokes the same response in all parts of the study region • Highly untenable for spatial process",,,,,
64a6ace21075e3f9_p0034_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,34,34,method,intermediate,en,regression; spatial regression; GWR,"• Local statistical technique to analyze spatial variations in relationships • Spatial non-stationarity is assumed and will be tested • Based on the ""Second Law of Geography” • Addresses the non-stationarity directly • Allows the relationships to vary over space, i.e., k do not need to be everywhere the same • This is the essence of GWR, in the linear form: yi=0i + 1ix1i+ 2ix2i+……+ mixmi+i = 0i + σ𝑘=1 𝑚 kixki+i yi=0(𝑢𝑖,𝑣𝑖) + ෍ 𝑘=1 𝑚 k(𝑢𝑖,𝑣𝑖)xki+ 𝑖 Instead of remaining the same everywhere, k now vary...",,,,,
64a6ace21075e3f9_p0035_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,35,35,method,intermediate,en,regression; spatial regression; model,"• Fitting model: ෝ𝑦i= ෡0 (𝑢𝑖,𝑣𝑖) + ෍ 𝑘=1 𝑚 ෡k (𝑢𝑖,𝑣𝑖)xki • Using Local Weighted Least Squares (Weights are attached with locations) Q = min σ𝑗=1 𝑛 𝑤𝑖𝑗[𝑦𝑖 − ෢0 (𝑢𝑖,𝑣𝑖) − σ𝑘=1 𝑚 ෡k (𝑢𝑖,𝑣𝑖) xki]2 Where wij(j=1,2,…n) represents the spatial weight of the sample j to the regression analysis point i. wij is also called kernel function. ෡k (𝑢𝑖,𝑣𝑖) =[𝑋𝑇W(𝑢𝑖,𝑣𝑖)𝑋]−1𝑋𝑇 W(𝑢𝑖,𝑣𝑖)Y Where ෡k(ui,𝑣𝑖) is parameter estimation at (ui ,𝑣𝑖) 𝑋 = 1 𝑥11 … 1 𝑥21 … ⋮ ⋮ 𝑥1n 𝑥2𝑛 ⋮ 1 𝑥𝑚1 … 𝑥𝑚𝑛 , Y= 𝑦1 𝑦2 ⋮ 𝑦𝑛 , W(𝑢𝑖,𝑣𝑖) = 𝑤𝑖1 0 … 0 𝑤𝑖2...",,,,,
64a6ace21075e3f9_p0037_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,37,37,method,intermediate,en,regression; spatial regression,"• Spatial weighting schemes can be the following typical types: wij=1/dij 𝑎B. Distance threshold: wij= exp[-(dij /b)2]C. Gaussian or Gaussian-like Function: 𝑤𝑖𝑗 = ቊ1, dij < 𝑏 0, 𝑜𝑡ℎ𝑒𝑟𝑤𝑖𝑠𝑒 , 𝑏 𝑖s the determined distance 𝑤𝑖𝑗 = ቊ[1−(dij /b)2] , dij < 𝑏 0, 𝑜𝑡ℎ𝑒𝑟𝑤𝑖𝑠𝑒 , 𝑏 is the determined distanceD. Bi-Square Function: • Most schemes tend to be Gaussian or Gaussian-like reflecting the type of dependency found in most spatial processes. • Gaussian or Gaussian-like Functions can be either Fixed or Adaptive. • Bi-Square...",,,,,
64a6ace21075e3f9_p0038_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,38,38,method,intermediate,en,regression; spatial regression,"Bandwidth Weighting function Problems of fixed schemes: • Might produce large estimate variances where data are sparse, while mask subtle local variations where data are dense. • In extreme condition, fixed schemes might not be able to calibrate in local areas where data are too sparse to satisfy the calibration requirements (observations must be more than parameters).",,,,,
64a6ace21075e3f9_p0041_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,41,41,method,intermediate,en,regression; spatial regression; GWR; model,"• The results of GWR appear to be relatively insensitive to the choice of weighting functions as long as it is a continuous distance-based function (Gaussian or Gaussian-like functions). • Whichever weighting function is used, however the result will be sensitive to the bandwidth(s). • An optimal bandwidth (or nearest neighbors) satisfies either • Least Cross-Validation (CV) Score • CV score: the difference between observed value and the GWR calibrated value using the bandwidth or nearest neighbors. • Least Akai...",,,,,
64a6ace21075e3f9_p0042_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,42,42,method,intermediate,en,regression; spatial regression; model,"• Cross-Validation (CV, 交叉验证法) • One round of CV involves partitioning a sample of data into complementary subsets, performing the analysis on one subset (called the training set), and validating the analysis on the other subset (called the validation set or testing set). • To reduce variability, in most methods multiple rounds of cross-validation are performed using different partitions, and the validation results are combined (e.g. averaged) over the rounds to give an estimate of the model's predictive perform...",,,,,
64a6ace21075e3f9_p0045_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,45,45,method,intermediate,en,regression; spatial regression; model,"• AIC is founded on information theory. • When a statistical model is used to represent the process that generated the data, the representation will almost never be exact; so some information will be lost by using the model to represent the process. • AIC estimates the relative amount of information lost by a given model: the less information a model loses, the higher the quality of that model. • In estimating the amount of information lost by a model, AIC deals with the trade-off between the goodness of fit of...",,,,,
64a6ace21075e3f9_p0046_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,46,46,method,intermediate,en,spatial analysis; spatial autocorrelation; Moran; regression; spatial regression; GWR; model," Is GWR model really better than simple linear regression model? (1) Local Goodness-of-Fit Measures • Local R²: Computes the weighted R²for each location, indicating local explanatory power. • Residual spatial analysis: Checks if residuals are randomly distributed (e.g., using Moran’s I for spatial autocorrelation). (2) Global Model Comparison • Adjusted R² or AICc: Compare GWR against a global simple linear regression model. If GWR’s AICc is significantly lower, the local model performs better. • Monte Carlo T...",,,,,
64a6ace21075e3f9_p0047_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,47,47,method,intermediate,en,regression; spatial regression; GWR," Are the coefficients really varying across space? Monte Carlo Tests: • Define Null Hypothesis (H₀): • Example: ""The local coefficient β(uᵢ, vᵢ) is not significantly different from zero."" • Generate Simulated Data Under H₀: • Permutation Approach: Randomly shuffle the dependent variable (Y) while fixing predictors (X) and spatial weights to break any spatial relationships. • Fit GWR to Simulated Data: • Re-estimate local coefficients for each simulated dataset. • Construct Empirical Null Distribution: • Aggrega...",,,,,
64a6ace21075e3f9_p0051_c01,64a6ace21075e3f9,Lect.7 Spatial Regression Analysis.pdf,7,Spatial Regression Analysis,空间回归分析,51,51,formula,intermediate,en,GIS; regression; spatial regression; GWR; model,"• Multiscale Geographically Weighted Regression (MGWR) in ArcGIS Pro • MGWR builds upon GWR. • It is a local regression model that allows the coefficients of the explanatory variables to vary across space. • Each explanatory variable may operate at a different spatial scale. GWR does not account for this, but MGWR does by allowing a different neighborhood (bandwidth) for each explanatory variable. • The neighborhood (bandwidth) of an explanatory variable determines the features that are used to estimate the coef...",,,,,
